Source IP,Destination IP,Protocol,Length,Time,SYN_Flag,ACK_Flag,FIN_Flag,RST_Flag,PSH_Flag,URG_Flag,Source_Port,Dest_Port,TTL,Window_Size,Payload
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.673341,0,0,0,0,0,0,443,50464,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.673488,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.673588,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.673624,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.673649,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.673675,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.673717,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.673744,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.673770,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.673798,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.673822,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.673846,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.673871,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.673897,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.673921,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.673966,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.673992,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.674016,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.674058,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.674082,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.674107,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.674132,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,74,2024-12-06T10:40:19.674205,0,0,0,0,0,0,50464,443,128,1049088,TCP
192.168.51.100,207.120.40.165,TCP,66,2024-12-06T10:40:19.674239,0,0,0,0,0,0,50464,443,128,1050368,TCP
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.674768,0,0,0,0,0,0,50464,443,128,1050368,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,DATA
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.675742,0,0,0,0,0,0,443,50464,50,64128,TCP
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.675974,0,0,0,0,0,0,50464,443,128,1017088,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.676174,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.676174,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.676174,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.676174,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.676174,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.676174,0,0,0,0,0,0,443,50464,50,64128,TCP
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.676308,0,0,0,0,0,0,50464,443,128,1009408,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.679288,0,0,0,0,0,0,443,50464,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.679501,0,0,0,0,0,0,50464,443,128,978688,TCP
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.680450,0,0,0,0,0,0,50464,443,128,1050368,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.692950,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.692950,0,0,0,0,0,0,443,50464,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.693081,0,0,0,0,0,0,50464,443,128,1050368,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.727024,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.727024,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.727024,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.727024,0,0,0,0,0,0,443,50464,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.727133,0,0,0,0,0,0,50464,443,128,1050368,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.773445,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.773445,0,0,0,0,0,0,443,50464,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.773562,0,0,0,0,0,0,50464,443,128,1050368,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.821058,0,0,0,0,0,0,443,50464,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.821264,0,0,0,0,0,0,50464,443,128,1050368,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828153,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828153,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828153,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828153,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828153,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828153,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828153,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828153,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828153,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828153,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828153,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828153,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828153,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828153,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828153,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828153,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828153,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828153,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828153,0,0,0,0,0,0,443,50464,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.828298,0,0,0,0,0,0,50464,443,128,1050368,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828503,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.828503,0,0,0,0,0,0,443,50464,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.828557,0,0,0,0,0,0,50464,443,128,1050368,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.829336,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.829336,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.829336,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.829336,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.829336,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.829336,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.829336,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.829336,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.829336,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.829336,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.829336,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.829336,0,0,0,0,0,0,443,50464,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.829444,0,0,0,0,0,0,50464,443,128,1050368,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.830881,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.830881,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.830881,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.830881,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.830881,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.830881,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.830881,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.830881,0,0,0,0,0,0,443,50464,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.830969,0,0,0,0,0,0,50464,443,128,1050368,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.831219,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.831219,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.831219,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.831219,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.831219,0,0,0,0,0,0,443,50464,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.831304,0,0,0,0,0,0,50464,443,128,1050368,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.831528,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.831528,0,0,0,0,0,0,443,50464,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.831591,0,0,0,0,0,0,50464,443,128,1050368,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.834867,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.834867,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.834867,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.834867,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.834867,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.834867,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.834867,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.834867,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.834867,0,0,0,0,0,0,443,50464,50,64128,DATA
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.834867,0,0,0,0,0,0,443,50464,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.835052,0,0,0,0,0,0,50464,443,128,1050368,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.835223,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.835223,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.835223,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.835223,0,0,0,0,0,0,443,50464,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.835300,0,0,0,0,0,0,50464,443,128,1050368,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.835999,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.835999,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.835999,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.835999,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.835999,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.835999,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.835999,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.835999,0,0,0,0,0,0,443,50464,50,64128,TCP
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.836086,0,0,0,0,0,0,50464,443,128,1050368,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.837389,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.837389,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.837389,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.837389,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.837389,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.837389,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.837389,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.837389,0,0,0,0,0,0,443,50464,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.837483,0,0,0,0,0,0,50464,443,128,1050368,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.837884,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.837884,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.837884,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.837884,0,0,0,0,0,0,443,50464,50,64128,TCP
